Number,Gender,Title,First Name,Initial,Last Name,Address 1,Address 2,City,PROV,Postal Code,Email Address,Telephone Number,DOB,SIN,Expiry, Balance 
220987,male,Mr.,Oscar,B,Johnson,3924 Eglinton Avenue,,Toronto,ON,M4P 1A6,oscarbjohnson@yahoo.com,416-786-7300,3/31/1961,477366389,24-Sep,"$9,189 "
220990,female,Mrs.,Margaret,P,Lewis,1074 Nelson Street,,Larder Lake,ON,P0K 1L0,margaretplewis@yahoo.ca,705-643-3554,9/14/1962,477701247,26-Nov,"$22,073 "
220992,male,Mr.,Kenneth,L,Kroeger,3682 Brand Road,,Saskatoon,SK,S7K 1W8,kennethlkroeger@gmail.com,306-260-1475,6/1/1968,645321944,23-Feb,"$419,265 "
220995,female,Mrs.,Carol,R,Walt,1807 chemin Hudson,,Montreal,QC,H4J 1M9,carolrwalt@icloud.com,514-588-4785,2/7/1979,298742651,27-Jul,"$92,064 "
221002,male,Mr.,Christopher,S,Ramos,722 Boulevard Cremazie,,Quebec,QC,G1R 1B8,christophersramos@gmail.com,418-692-8474,9/27/2000,299094185,25-Aug,"$136,560 "
221004,male,Mr.,Alton,M,Harris,2034 rue Levy,,Montreal,QC,H3C 5K4,altonmharris@gmail.com,514-608-4117,1/16/1991,299108217,27-Jun,"$16,877 "
221006,female,Ms.,Audrey,J,Woolf,933 Orenda Rd,,Brampton,ON,L6W 1Z2,audreyjwoolf@mclachlans.ca,905-796-6704,8/1/1996,477791875,24-Apr,"$50,803 "
221008,male,Mr.,Melvin,S,Call,614 rue Fournier,,St Jerome,QC,J7Z 4V1,melvinscall@gmail.com,450-512-5337,4/4/1972,299162115,23-Jan,"$731,472 "
221010,male,Mr.,Fernando,N,Almonte,4336 Port Washington Road,,Olds,AB,T0M 1P0,fernandonalmonte@gmail.com,403-556-4720,4/21/2000,645350786,23-Sep,"$9,976 "
221014,female,Ms.,Jessie,P,Coppage,2489 Reserve St,,Campbellford,ON,K0L 1L0,jessiepcoppage@hotmail.com,705-632-5699,9/10/1999,477844872,23-Dec,"$117,264 "
221016,female,Ms.,Linda,C,Ewen,4787 184th Street,apt 2507,Edmonton,AB,T5J 2R4,lindacewen@gmail.com,403-999-7810,7/11/2001,645518598,27-May,"$731,472 "
221018,male,Mr.,Alphonso,S,Gamboa,2220 Tolmie St,,Vancouver,BC,V6B 5A1,alphonsosgamboa@gmail.com,604-638-6306,6/7/1995,717395859,23-Dec,"$21,802 "
221021,male,Mr.,Owen,E,Bain,1376 A Avenue,,Edmonton,AB,T5J 0K7,owenebain@yahoo.com,780-408-5479,2/7/1962,645548322,26-Oct,"$626,640 "
221024,female,Ms.,Stephanie,F,Michel,236 50th Avenue,,Whitecourt,AB,T7S 1A1,stephaniefmichel@gmail.com,780-778-3964,7/26/1945,645592528,23-Oct,"$128,880 "
221027,female,Ms.,Monica,R,Dingess,3493 chemin Hudson,Ste B,Montreal,QC,H4J 1M9,monicardingess@gmail.com,514-966-8359,4/9/1997,299965111,27-Feb,"$640,752 "
221029,male,Mr.,Arthur,G,Guillotte,2826 Bay Street,,Toronto,ON,M5J 2R8,arthurgguillotte@cressent.org,647-885-6848,7/5/1938,477966964,23-Jul,"$9,662 "
221032,female,Mrs.,Crystal,K,Knuckles,1050 A Avenue,,Edmonton,AB,T5J 0K7,crystalkknuckles@yahoo.com,780-604-2977,11/22/1980,645617499,24-Sep,"$597,408 "
221041,male,Mr.,Stephen,K,Vasquez,4811 Manitoba Street,Unit 612,Bracebridge,ON,P1L 2B7,stephenkvasquez@rogers.com,705-646-4579,9/6/1964,477988745,24-Jan,"$1,082,418 "
221043,male,Mr.,Peter,T,Glaze,501 Burdett Avenue,,Victoria,BC,V8W IE9,petertglaze@gmail.com,250-412-4253,10/8/1992,717434690,24-Apr,"$994,765 "
221045,male,Mr.,Oliver,T,Vasquez,876 Eglinton Avenue,,Toronto,ON,M4P 1A6,olivertvasquez@rogers.com,647-208-5365,11/24/1975,478042286,26-Jul,"$902,981 "
221047,female,Ms.,Theresa,M,Montz,1342 Fallon Drive,,Highgate,ON,N0P 1T0,theresammontz@gmail.com,519-678-9508,2/9/1991,478153216,27-Jun,"$861,564 "
221049,male,Mr.,James,S,Beckett,3421 Main St,PO Box 28568,Spy Hill,SK,S0A 3W0,jamessbeckett@rogers.com,306-534-5843,8/16/1955,646166660,23-Jan,"$856,974 "
221053,male,Mr.,Lester,R,Alley,1279 Leslie Street,,Newmarket,ON,L3Y 2A3,lesterralley@gmail.com,905-716-6701,3/3/1993,478282114,25-Sep,"$835,759 "
221055,female,Ms.,Elwanda,R,Woodruff,1355 Hastings Street,,Vancouver,BC,V6C 1B4,elwandarwoodruff@outlook.com,604-767-2581,11/12/1999,717513220,24-Feb,"$824,432 "
221057,female,Mrs.,Laura,I,Martinez,2508 Burdett Avenue,,Victoria,BC,V8Z 2J8,lauraimartinez@hotmail.com,250-479-5537,2/28/1957,717518328,23-Apr,"$802,334 "
221060,male,Dr.,William,M,Lewis,2549 Runnymede Rd,,Toronto,ON,M6S 2Z7,williammlewis@gmail.com,416-760-9645,10/7/1937,478721624,26-Feb,"$793,518 "
221063,male,Mr.,John,R,Baggett,4363 rue Saint-Antoine,,Drummondville,QC,J2B 1G6,johnrbaggett@hotmail.com,819-816-4360,5/25/1955,300018371,27-Aug,"$759,203 "
221066,male,Mr.,Karl,M,Morton,2668 Merivale Road,,Ottawa,ON,K2P 0K1,karlmmorton@gmail.com,613-380-5156,5/23/1977,478777147,26-Oct,"$745,426 "
221068,male,Mr.,Jeremy,A,Erickson,798 Lauzon Parkway,,Windsor,ON,N8Y 4V1,jeremyaerickson@protonmail.com,519-996-2247,5/3/1994,479155772,24-Jul,"$707,455 "
221071,male,Mr.,Ian,K,McGreevy,3396 Paris St,,Sudbury,ON,P3A 1Z6,iankmcgreevy@gmail.com,705-566-7780,9/16/1948,479266140,27-Mar,"$668,356 "
221073,female,Mrs.,Emogene,T,Tylor,2947 Bellwood Acres Rd,,Burk's Falls,ON,P0A 1C0,emogenettylor@kinexus.ca,705-382-0819,2/11/1976,479314411,27-Apr,"$648,030 "
221075,female,Ms.,Nancy,T,Christie,1502 Thurston Dr,,Ottawa,ON,K1P 6M1,nancytchristie@yahoo.com,613-321-4175,8/4/1992,479351694,25-Jun,"$623,289 "
221077,male,Mr.,Myron,L,Kennamer,2942 avenue de Port-Royal,,Bonaventure,QC,G0C 1E0,myronlkennamer@gmail.com,418-364-9223,3/24/1975,300452398,23-Jul,"$617,347 "
221079,female,Ms.,Erica,M,Dilworth,990 102nd Avenue,,Fort St John,BC,V1J 3Y7,ericamdilworth@gmail.com,250-785-3316,7/1/1976,717580187,23-Nov,"$600,821 "
221081,female,Ms.,Anna,B,Sanchez,462 Rue King,,Sherbrooke,QC,J1H 1R4,annabsanchez@gmail.com,819-822-1980,3/8/1959,300711553,26-Oct,"$576,783 "
221085,male,Dr.,Henry,B,Sills,2083 9th Ave,,Lethbridge,AB,T1J 2J7,henrybsills@yahoo.co.uk,403-892-1198,4/20/1970,646218172,26-Sep,"$574,952 "
221087,female,Ms.,Mary,J,Smith,4874 Bridgeport Rd,,Alliston,ON,L9R 1H4,maryjsmith@gmail.com,705-440-4420,10/31/1977,479370520,26-Oct,"$524,870 "
221089,female,Ms.,Susan,G,Barry,4091 Kinchant St,,Rutland,BC,V2X 2A2,susangbarry@gmail.com,250-491-6221,12/5/1954,717736342,24-Jun,"$523,808 "
221092,male,Mr.,David,P,Vester,569 Boulevard Laflèche,Apt 206,Beauceville,QC,G5X 2Y7,davidpvester@hotmail.com,418-774-7253,1/27/1986,300865979,23-Nov,"$496,101 "
221100,female,Ms.,Ina,M,Patrick,1234 Sheppard Ave,,Toronto,ON,M1S 1T4,inampatrick@gmail.com,416-683-4913,12/6/1995,479425449,24-Oct,"$471,337 "
221102,female,Ms.,Gay,E,Pagan,2033 Bay Street,,Toronto,ON,M5J 2R8,gayepagan@hotmail.com,647-898-8043,4/8/2002,479493348,27-Dec,"$455,479 "
221104,male,Mr.,Sean,B,Mayo,1922 Scarth Street,,Montreal,QC,S4P 3Y2,seanbmayo@gmail.com,514-369-9372,9/18/1993,301167284,23-Oct,"$445,508 "
221106,female,Ms.,Jeanne,J,Plott,942 Blanshard,Unit 506,Victoria,BC,V8W 2H9,jeannejplott@gmail.com,250-857-8305,10/25/1973,717750434,24-Aug,"$445,034 "
221114,male,Mr.,Lance,L,Henry,1613 chemin du Lac,Suite 207,Longueuil,QC,J4N 1C5,lancelhenry@sympatico.ca,450-640-9711,10/20/1960,301272654,25-Oct,"$435,467 "
221116,male,Dr.,Santiago,M,McCracken,3100 Bridgeport Rd,,Hamilton,ON,L9A 4V3,santiagommccracken@gmail.com,905-388-8888,9/14/1936,479662041,27-Nov,"$418,936 "
221120,female,Ms.,Susan,R,Freeman,3060 Merivale Road,,Kanata,ON,K2K 1Y6,susanrfreeman@hotmail.com,613-287-3290,8/28/1999,479883993,25-Jul,"$414,371 "
221122,male,Mr.,Terrell,K,Turner,4932 Pine Street,,Bentley,AB,T0C 0J0,terrellkturner@gmail.com,403-748-6744,12/28/1952,646258384,23-Nov,"$400,559 "
221124,female,Ms.,Rachel,D,Michael,688 40th Street,,Edmonton,AB,T2P 3Z3,racheldmichael@gmail.com,780-483-3701,2/8/1951,646497396,23-Nov,"$387,002 "
221125,male,Mr.,Grant,L,Hoskins,381 Roger Street,,Comox,BC,V9N 6A1,grantlhoskins@outlook.com,250-792-4395,11/5/1945,717783344,27-Aug,"$380,513 "
221127,male,Mr.,Terrance,A,Brown,2842 Bridgeport Rd,,Milton,ON,L9T 2Y1,terranceabrown@outlook.com,905-691-5847,7/23/1982,479885600,25-Jan,"$339,491 "
221129,male,Mr.,Gary,M,Slocum,1896 99th St,,Grande Prairie,AB,T8V 0S1,garymslocum@yahoo.ca,780-513-6279,7/21/1951,646578278,26-Apr,"$324,971 "
221131,male,Mr.,George,S,Canterbury,4352 Papineau Avenue,,Montreal,QC,H2K 4J5,georgescanterbury@gmail.com,514-862-1156,12/25/1965,301779153,24-Oct,"$272,410 "
221133,female,Ms.,Elizabeth,G,Romo,773 St. John Street,,Davidson,SK,S4P 3Y2,elizabethgromo@gmail.com,306-567-8699,5/19/1994,646612630,23-Nov,"$257,654 "
221137,female,Ms.,Dale,J,Logan,4869 Fourth Avenue,,Calgary,AB,T2P 0H3,dalejlogan@yahoo.com,403-619-9996,10/31/1961,646723882,27-Apr,"$247,956 "
221139,male,Mr.,John,R,Cardenas,4582 Pine Street,,Calmar,AB,T0C 0V0,johnrcardenas@gmail.com,780-985-9733,3/14/1977,646749317,24-May,"$246,416 "
221141,female,Mrs.,Eva,C,Laureano,2366 Pine Street,,Nisku,AB,T0C 2G0,evaclaureano@gmail.com,780-955-7543,1/10/1941,646863548,23-Feb,"$243,134 "
221143,female,Mrs.,Edith,C,Fregoso,4329 René-Lévesque Blvd,,Montreal,QC,H3B 4W8,edithcfregoso@icloud.com,514-813-5866,6/25/1964,302357504,23-Sep,"$228,779 "
221145,female,Mrs.,Shirley,A,Vaughan,1682 Reserve St,,Grafton,ON,K0K 2G0,shirleyavaughan@gmail.com,905-349-4648,7/17/1969,479899155,27-Aug,"$221,117 "
221147,female,Mrs.,Kimberly,K,Shaw,2160 Kelvin Road,,Freetown,PE,C0B 1L0,kimberlykshaw@gmail.com,902-887-7862,1/19/1945,159072206,24-Jun,"$197,883 "
221149,female,Ms.,Anna,C,King,4741 rue Garneau,suite 1302,Quebec,QC,G1V 3V5,annacking@gmail.com,418-564-5132,1/29/1978,302441977,24-Jun,"$188,452 "
221151,female,Ms.,Bernadette,A,Jones,3153 Derry Rd,,Malton,ON,L4T 1A8,bernadetteajones@gmail.com,416-213-0058,7/1/1982,479919201,23-Oct,"$182,825 "
221155,male,Mr.,Daniel,H,Kearse,1845 Kinchant St,,Prince George,BC,V2N 2S6,danielhkearse@trumpour.ca,250-970-8327,7/11/1995,717903397,26-Feb,"$173,676 "
221157,female,Mrs.,Kim,D,Pape,4864 Port Washington Road,,Blackie,AB,T0L 0J0,kimdpape@hotmail.com,403-684-2893,5/2/1966,646897702,23-Jul,"$140,287 "
221159,female,Mrs.,Helen,R,Lujan,1850 Duke Street,,Montreal,QC,H3C 5K4,helenrlujan@outlook.com,514-235-9477,6/27/1997,302452420,24-Feb,"$97,041 "
221162,female,Mrs.,Crystal,J,Stewart,2338 Eglinton Avenue,,Toronto,ON,M4P 1A6,crystaljstewart@hotmail.com,416-569-6545,10/10/1949,479928863,26-May,"$89,624 "
221163,male,Mr.,Robert,J,Gale,4141 boulevard des Laurentides,,Trois Rivieres,QC,G9A 1V7,robertjgale@gmail.com,819-698-7938,4/7/1997,302579800,27-Mar,"$75,592 "
221165,male,Mr.,Jack,E,Bradwell,2544 rue Ontario Ouest,,Montreal,QC,H2X 1Y8,jackebradwell@live.ca,514-287-7981,12/16/1937,302630918,26-Jun,"$71,253 "
221167,male,Mr.,Paul,M,Adams,4256 Nootka Street,,Vancouver,BC,V5M 3M5,paulmadams@gmail.comi,778-837-2632,3/20/1961,718428410,27-May,"$58,471 "
221178,female,Mrs.,Mary,C,Sullivan,135 Côte Joyeuse,,Chute Des Passes,QC,H0H 0H0,marycsullivan@gmail.com,418-377-7930,7/19/1963,302668348,24-Mar,"$54,319 "
221180,male,Mr.,Gabriel,E,Stephens,3023 Pearl Street,Apt 15A2,Streetsville,ON,L5M 1X2,gabrielestephens@yahoo.com,905-812-0354,6/6/1940,479934317,27-Mar,"$50,363 "
221184,male,Mr.,Jimmy,V,Dillon,1655 Victoria Park Ave,,Toronto,ON,M4A 2M5,jimmyvdillon@gmail.com,416-685-1073,5/2/1987,480061522,26-May,"$35,305 "
221186,male,Mr.,Thomas,K,Putnam,2156 rue des Champs,,Chicoutimi,QC,G7H 4N3,thomaskputnam@gmail.com,418-690-8413,7/31/1937,302728431,26-Mar,"$26,344 "
221188,female,Ms.,Nancy,L,Barker,1972 rue des Églises Est,,Fugereville,QC,J0Z 2A0,nancylbarker@gmail.com,819-748-1868,3/15/1968,302966502,27-Feb,"$22,312 "
221191,male,Mr.,Ethan,M,Bouchard,1793 Rose Street,,Regina,SK,S4P 3Y2,ethanmbouchard@gmail.com,306-543-2630,3/29/1990,646984732,26-Jan,"$20,405 "
221194,male,Mr.,Aaron,B,Harms,1355 Hillside Dr,,Elliot Lake,ON,P5A 2A1,aaronbharms@gmail.com,705-461-2664,2/7/1967,480283878,25-Jul,"$19,103 "
221196,male,Mr.,Ron,S,Turner,490 Garafraxa St,Suite 2208,Wiarton,ON,N0H 2T0,ronsturner@gmail.com,519-534-8026,11/26/1940,480397843,23-Nov,"$734,896 "
221198,male,Mr.,Hassan,N,Parker,221 Alness Street,,Toronto,ON,M3J 2J1,hassannparker@gmail.com,416-664-1632,7/1/1981,480797307,23-May,"$749,701 "
221200,male,Mr.,Christopher,C,Owens,888 rue Principale,,Rouyn,QC,J9X 4M6,christophercowens@acmesigns.net,819-762-7655,3/2/1950,303712566,24-Jul,"$757,245 "
221202,male,Mr.,Vincent,E,Montoya,3796 Exmouth Street,,Sarnia,ON,N7T 4C8,vincentemontoya@gmail.com,519-337-4578,7/28/1983,480862002,25-Oct,"$933,904 "
221206,male,Mr.,Lucas,K,Young,2486 Heritage Drive,,Calgary,AB,T2V 2W2,lucaskyoung@gmail.com,403-988-3671,11/12/1948,647089911,23-May,"$713,943 "
221208,female,Dr.,Katie,D,Rothermel,2988 Sixth Street,,New Westminister,BC,V3L 3C1,katiedrothermel@casaone.ca,604-868-9200,6/5/1973,718445950,26-Dec,"$354,995 "
221210,male,Mr.,Jose,B,Lewandowski,3633 St Jean Baptiste St,,St Magloire,QC,G0R 3M0,joseblewandowski@hotmail.com,418-257-9936,9/9/1994,303870968,25-Nov,"$587,135 "
221213,male,Mr.,Kenneth,C,Monday,3952 Robson St,,Vancouver,BC,V6B 3K9,kennethcmonday@gmail.com,604-979-1708,11/11/1986,718468838,23-Sep,"$296,146 "
221216,female,Ms.,Mary,J,Jones,320 Queen Elizabeth Boulevard,,Etobicoke,ON,M9W 1K7,maryjjones@yahoo.com,416-572-5443,3/16/1994,481039238,27-May,"$282,563 "
221218,male,Mr.,Samuel,C,Arizmendi,465 99th St,,Grande Prairie,AB,T8V 0S1,samuelcarizmendi@gmail.com,780-532-2577,8/30/1974,647159649,25-Jun,"$281,057 "
221220,female,Ms.,Laura,K,Annis,4210 Scotchmere Dr,,Goderich,ON,N7A 1C9,laurakannis@gmail.com,519-525-2933,10/22/1973,481185338,24-Mar,"$475,818 "
221222,female,Ms.,Cathy,J,Russell,24 Blanshard,,Victoria,BC,V8W 2H9,cathyjrussell@icloud.com,250-388-5775,1/25/1984,718529183,26-Aug,"$664,599 "
221224,female,Mrs.,Heather,M,Williams,3319 Sixth Street,,New Westminster,BC,V3L 3C1,heathermwilliams@gmail.com,604-529-9982,1/9/1965,718686801,25-Aug,"$263,137 "
221228,male,Mr.,Edgar,E,Stackhouse,1141 40th Street,,Calgary,AB,T2C 2P3,edgarestackhouse@gmail.com,403-720-8877,1/18/2002,647168558,25-Feb,"$477,944 "
221230,male,Mr.,Robert,D,Langford,502 Bay Street,,Toronto,ON,M5J 2R8,robertdlangford@gmail.com,416-836-0904,11/12/1986,481517878,23-Apr,"$474,115 "
221232,female,Mrs.,Manda,D,Clark,2705 Reserve St,,Keene,ON,K0L 2G0,mandadclark@gmail.com,705-295-2999,1/26/1976,481556470,24-Jul,"$448,978 "
221235,male,Mr.,Steven,L,Devinney,4723 Nelson Street,,Bearskin Lake,ON,P0V 1E0,stevenldevinney@yahoo.com,807-363-8767,2/10/1965,481628113,26-Oct,"$490,536 "
221238,female,Ms.,Linda,M,Bullard,2960 St. John Street,,Wollaston Lake,SK,S4P 3Y2,lindambullard@gmail.com,306-633-1725,2/12/1962,647230341,24-Jun,"$219,197 "
221241,male,Mr.,Hans,E,Haney,2686 Victoria Park Ave,,Toronto,ON,M2J 3T7,hansehaney@hotmail.com,416-713-5984,3/9/1951,481763126,23-Jun,"$212,531 "
221243,female,Ms.,Patricia,D,Tyndall,282 50th Avenue,,Taber,AB,T0K 2G0,patriciadtyndall@cogeco.ca,403-223-7605,7/21/1986,647261734,27-Apr,"$398,042 "
221246,male,Mr.,Rodney,B,Smith,3417 Boulevard Laflèche,,Riviere Du Loup,QC,G5R 3Y4,rodneybsmith@gmail.com,418-866-6701,5/30/1959,304074545,23-Jul,"$497,662 "
221255,male,Mr.,Robert,D,McKnight,2785 Scotchmere Dr,,Sarnia,ON,N7T 7X5,robertdmcknight@live.com,519-402-4472,12/17/1950,481952950,23-Oct,"$197,048 "
221257,female,Mrs.,Sofia,T,Baird,269 Sherbrooke Ouest,,Montreal,QC,H4A 1H3,sofiatbaird@outlook.com,514-244-1681,1/3/1983,304550999,24-Sep,"$328,376 "
221259,female,Ms.,Merle,J,Williams,1408 rue Levy,,Montreal,QC,H3C 5K4,merlejwilliams@gmail.com,514-919-6818,10/3/1985,304610066,27-Jan,"$339,351 "
221261,male,Dr.,Leonard,S,Rucker,3807 Paris St,,Sudbury,ON,P3E 4N2,leonardsrucker@msn.com,705-562-7353,5/1/1989,482019759,24-Sep,"$363,935 "
221435,female,Ms.,Cindy,P,Murphy,4338 Lauzon Parkway,,Windsor,ON,N9A 7A2,cindypmurphy@gmail.com,519-567-7161,3/28/1986,482061355,25-Jul,"$363,198 "
221439,female,Ms.,Janice,L,Stockton,2408 rue Saint-Charles,,Longueuil,QC,J4H 1M3,janicelstockton@gmail.com,450-321-4414,2/26/1987,304689946,26-Nov,"$343,987 "
221441,male,Mr.,John,E,Kendall,2734 Brand Road,,Saskatoon,SK,S7K 1W8,johnekendall@knktech.com,306-717-0722,8/16/1987,647262088,24-Mar,"$326,816 "
221443,male,Mr.,Steven,M,Neff,4425 rue des Églises Est,,Fugereville,QC,J0Z 2A0,stevenmneff@mail.utoronto.ca,819-748-0797,7/25/1948,304811995,23-Dec,"$149,381 "
221446,female,Ms.,Gertrude,D,Watkins,4847 Albert Street,,Stratford,ON,N5A 3K5,gertrudedwatkins@gmail.com,519-801-7528,11/1/1943,482121068,25-Oct,"$298,476 "
221449,female,Ms.,Lisa,J,Suber,2716 Brew Creek Rd,,Sechelt,BC,V0N 3A0,lisajsuber@hotmail.com,604-740-6759,6/13/1941,718822711,27-Nov,"$298,158 "
221452,male,Mr.,Fernando,H,Decaro,320 Bloor Street,,Bawlf,AB,T0B 0J0,fernandohdecaro@hotmail.com,780-373-2943,4/27/1953,647387794,24-Jan,"$247,922 "
221454,male,Mr.,William,R,Turner,3449 Bloor Street,,Vegreville,AB,T0B 4L0,williamrturner@rogers.com,780-603-6971,4/1/1990,647463280,25-Oct,"$280,674 "
221457,male,Mr.,John,J,Kirby,2108 King George Hwy,,Surrey,BC,V3W 4E3,johnjkirby@gmail.com,604-595-9238,1/27/1982,718873359,24-May,"$287,317 "
221461,female,Ms.,Tonya,D,Flowers,4151 Fourth Avenue,,Calgary,AB,T2P 0H3,tonyadflowers@gmail.com,403-471-8165,2/12/1989,647555101,27-Dec,"$277,740 "
221463,female,Mrs.,Jasmine,T,Boardman,2718 Goyeau Ave,,Windsor,ON,N9A 1H9,jasminetboardman@gmail.com,519-987-7450,12/5/1996,482141181,23-Mar,"$259,279 "
221484,female,Ms.,Dorothy,J,Hopes,846 Blind Bay Road,Unit 2512,Blue River,BC,V0E 1J0,dorothyjhopes@gmail.com,250-673-7703,2/1/1982,718968373,23-Apr,"$124,795 "
221486,male,Mr.,Vince,K,Buxton,2772 Adelaide St,,Toronto,ON,M5H 1P6,vincekbuxton@sent.com,416-981-4505,10/19/1959,482156429,24-Apr,"$216,804 "
221488,male,Mr.,Reginald,M,Lynn,978 rue Saint-Antoine,,Notre Dame Des Laurentides,QC,J2N 1X1,reginaldmlynn@gmail.com,418-849-4952,1/5/1996,304896046,24-Jul,"$202,942 "
221492,male,Mr.,Joe,K,White,1067 Goyeau Ave,,Windsor,ON,N9A 1H9,joekwhite@gmail.com,519-919-4938,6/14/1984,482382363,24-Feb,"$182,506 "
221494,female,Mrs.,Lucy,R,Keating,3095 Victoria Park Ave,,Toronto,ON,M4A 2M5,lucyrkeating@gmail.com,416-755-4757,10/14/1957,482574365,25-Feb,"$172,620 "
221496,male,Mr.,Rick,L,Munroe,4217 Dundas St,,London,ON,N6B 3L5,ricklmunroe@gmail.com,519-868-1252,1/25/1998,482634367,26-Sep,"$81,321 "
221499,male,Mr.,Joseph,M,Holmes,3990 Carling Avenue,Apt 909,Ottawa,ON,K1Z 7B5,josephmholmes@gmail.com,613-301-9789,12/17/1976,482694528,24-Oct,"$170,860 "
221501,female,Ms.,Lillian,L,Hall,3982 Garafraxa St,Suite 1201,Stokes Bay,ON,N0H 2M0,lillianlhall@gmail.com,519-592-9197,6/27/1981,482972700,27-Nov,"$162,892 "
221503,female,Mrs.,Tonya,W,Eno,572 Cordova Street,,Vancouver,BC,V6B 1E1,tonyaweno@gmail.com,604-218-2783,2/19/1944,719002834,27-Mar,"$135,031 "
221505,male,Mr.,Peter,E,Massaro,732 De L'Acadie Boul,,Montreal,QC,H4N 3C5,peteremassaro@yahoo.com,514-894-1434,12/22/1943,304973845,23-Nov,"$148,141 "
221507,female,Mrs.,Chong,E,Powers,4627 Harvest Moon Dr,,Unionville,ON,L3R 0L7,chongepowers@live.ca,905-947-1614,1/27/1952,483108395,25-Apr,"$112,660 "
221511,male,Mr.,Eric,P,Dunn,2544 Albert Street,Apt 909,St Thomas,ON,N5R 3R5,ericpdunn@telus.net,519-633-8322,9/8/1953,483136032,24-Aug,"$141,716 "
221513,male,Mr.,David,M,Lewis,4697 Glover Road,,Langley,BC,V3A 1Z3,davidmlewis@gmail.com,604-534-1289,3/5/1996,719124067,26-Feb,"$59,960 "
221515,female,Ms.,Melissa,C,Morgan,3871 Galts Ave,,Red Deer,AB,T4N 5Z9,melissacmorgan@cogeco.ca,403-321-8226,11/3/1963,647642404,27-May,"$120,424 "
221518,male,Mr.,Sam,A,Bowers,4397 Papineau Avenue,,Montreal,QC,H2K 4J5,samabowers@gmail.com,514-296-7214,4/10/1997,305713588,24-Aug,"$79,869 "
221519,female,Ms.,Sarah,A,Roberts,1893 Roger Street,,Duncan,BC,V9L 1P1,saraharoberts@gmail.com,250-748-9942,2/2/1984,719160160,26-Oct,"$31,826 "
221521,male,Mr.,Hugh,C,Davis,720 Boulevard Laflèche,,St Georges,QC,G5Y 1X7,hughcdavis@gmail.com,418-228-2301,5/19/1951,305866543,27-Feb,"$66,474 "
221523,female,Mrs.,Marisa,R,Winter,1828 Galts Ave,,Red Deer,AB,T4N 5Z9,marisarwinter@gmail.com,403-321-5769,10/13/1941,647719384,24-Jan,"$56,066 "
221525,male,Mr.,Timothy,L,Tanner,4097 40th Street,,Edmonton,AB,T2P 3Z3,timothyltanner@gmail.com,780-443-4073,8/14/1942,647886134,23-Jun,"$52,848 "
221527,male,Mr.,William,A,Angeles,2091 Toy Avenue,,Ajax Pickering,ON,L1W 3N9,williamaangeles@gmail.com,905-995-7202,4/19/1970,483252938,25-Aug,"$43,368 "
221531,female,Mrs.,Barbara,R,Edwards,2815 Smith Avenue,,Hamilton,ON,L9H 1E6,barbararedwards@gmail.com,905-537-3617,8/12/1976,483285490,25-Mar,"$40,288 "
221533,male,Mr.,Larry,C,Ramsey,1143 Merivale Road,,Kanata,ON,K2K 1L9,larrycramsey@sympatico.ca,613-591-2467,8/27/1956,483692265,25-Jul,"$37,354 "
221535,male,Mr.,Edwin,N,Lacroix,4865 rue des Églises Est,,Matagami,QC,J0Y 2A0,edwinnlacroix@gmail.com,819-739-5120,8/13/1995,305887507,25-Dec,"$26,185 "
221538,female,Mrs.,Betty,A,Allen,2591 St. John Street,,Drake,SK,S4P 3Y2,bettyaallen@hotmail.com,306-363-3340,10/13/1996,647954395,26-Mar,"$15,549 "
221541,female,Ms.,Kathy,R,Tibbetts,233 Campsite Road,,Spruce Grove,AB,T7X 2Y8,kathyrtibbetts@gmail.com,780-960-0344,12/5/1973,648070662,23-Jul,"$15,471 "
221544,male,Mr.,Mark,B,Martin,713 Toy Avenue,,Oshawa,ON,L1G 6Z8,markbmartin@gmail.com,905-213-3733,11/10/1947,483864385,24-Nov,"$15,134 "
221546,female,Ms.,Sharon,L,Spencer,2822 A Avenue,,Edmonton,AB,T5J 0K7,sharonlspencer@gmail.com,780-415-6371,11/16/1995,648288165,24-Apr,"$11,275 "
221549,male,Mr.,Nathan,R,Baker,2801 MacLaren Street,,Ottawa,ON,K1P 5M7,nathanrbaker@gmail.com,613-957-4049,11/10/1939,483876421,26-Jul,"$337,938 "
221558,female,Mrs.,Sophie,C,Webb,2457 St. John Street,,Ridgedale,SK,S4P 3Y2,sophiecwebb@gmail.com,306-277-2136,7/13/1978,648371631,23-Oct,"$436,446 "
221560,female,Mrs.,Cecelia,J,Hammes,4996 Yonge Street,,Toronto,ON,M4W 1J7,ceceliajhammes@yahoo.com,416-872-8262,2/24/1965,484051214,27-Sep,"$825,738 "
221562,male,Mr.,Francis,L,Rea,79 Port Washington Road,,Crossfield,AB,T0M 0S0,francislrea@hotmail.com,403-946-4784,8/20/1943,648510303,27-Sep,"$272,672 "
221564,male,Mr.,Dana,M,Fryman,4132 Adelaide St,Suite 1714,Toronto,ON,M5H 1P6,danamfryman@hotmail.com,416-587-1473,11/3/1992,484302138,23-Jun,"$778,416 "
221566,male,Mr.,Angel,J,Bloom,3780 Robson St,,Vancouver,BC,V6B 3K9,angeljbloom@gmail.com,604-482-1933,1/25/1972,719239022,27-May,"$369,155 "
